PanelID,Name,Version,Genes,GeneCount,DateOfCheck
384,Limb disorders,7.13,ABL1;AHI1;AKT3;ALMS1;ALX3;ARHGAP31;ARL6;ARMC8;ARSE;ASXL1;B9D1;B9D2;BBIP1;BBS1;BBS10;BBS12;BBS2;BBS4;BBS5;BBS7;BBS9;BHLHA9;BMP2;BMP4;BMPR1B;BRCA2;BRIP1;BTRC;C16orf62;C2CD3;C5orf42;C8orf37;CC2D2A;CCDC28B;CCND2;CD96;CDX2;CENPF;CEP120;CEP164;CEP290;CEP41;CEP55;CHSY1;CKAP2L;COL2A1;COL5A1;CSPP1;CYP26B1;DDX59;DLL4;DLX5;DLX6;DOCK6;DVL1;DVL2;DVL3;DYNC2H1;DYNC2LI1;EBP;EFNB1;EFTUD2;EIF4A3;EOGT;EPHA4;ERCC4;ESCO2;EVC;EVC2;FAM58A;FAM92A;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;FBLN1;FBXW11;FBXW4;FGD1;FGF10;FGF16;FGF9;FGFR1;FGFR2;FGFR3;FIG4;FLNA;FLVCR1;FMN1;FRAS1;FREM2;FSTL5;FZD2;GATA1,100,2025-11-20
185,"Limb girdle muscular dystrophies, myofibrillar myopathies and distal myopathies",5.19,ABHD5;ACADVL;ACTA1;ACTN2;AGL;ANO5;ANXA11;ATP2A1;BAG3;BVES;CAPN3;CASQ1;CAV3;CHRND;CIAO1;CLCN1;COL12A1;COL6A1;COL6A2;COL6A3;COLQ;CPT2;CRYAB;DAG1;DES;DMD;DNAJB6;DNM2;DOK7;DPM3;DUX4;DYSF;EMD;ETFDH;FHL1;FKRP;FKTN;FLNC;GAA;GBE1;GFPT1;GMPPB;GNE;GUK1;GYG1;HMGCR;HNRNPA1;HNRNPDL;ISPD;JAG2;LAMA2;LAMP2;LIMS2;LMNA;LPIN1;LRIF1;MATR3;MTM1;MYH14;MYH7;MYOT;NEB;ORAI1;PFKM;PGK1;PHKA1;PLEC;PNPLA2;POGLUT1;POLG;POMGNT1;POMGNT2;POMK;POMT1;POMT2;POPDC3;PYGM;PYROXD1;RAPSN;RYR1;SCN4A;SELENON;SGCA;SGCB;SGCD;SGCG;SMCHD1;SMN1;SNUPN;SRPK3;STIM1;SYNE1;SYNE2;TCAP;TNNI1;TNNT3;TNPO3;TOR1AIP1;TPM2;TPM3,100,2025-11-20
546,Lipodystrophy - childhood onset,4.62,ADRA2A;AGPAT2;AKT2;ALMS1;BLM;BSCL2;CAV1;CAVIN1;CIDEC;EPHX1;FBN1;INSR;KCNJ6;LIPE;LMNA;MFN2;MTX2;OTULIN;PCNT;PCYT1A;PIK3R1;PLA2G16;PLA2G6;PLIN1;POC1A;POC5;POLD1;POLR3GL;PPARG;PSMA3;PSMB4;PSMB8;VIM;WRN;ZMPSTE24,35,2025-11-20
76,Long QT syndrome,3.11,AKAP9;ALG10;ALG10B;ANK2;CACNA1C;CALM1;CALM2;CALM3;CAV3;KCNE1;KCNE2;KCNE3;KCNH2;KCNJ2;KCNJ5;KCNQ1;NOS1AP;RYR2;SCN4B;SCN5A;SNTA1;TECRL;TRDN,23,2025-11-20
218,Lung cancer pertinent cancer susceptibility,1.2,,0,2025-11-20
1353,Lymphoproliferative syndrome with absent SAP expression,1.1,SH2D1A,1,2025-11-20
1354,Lysosomal acid lipase deficiency,1.1,LIPA,1,2025-11-20
529,Lysosomal storage disorder,3.4,AGA;ARSA;ARSB;ARSG;ASAH1;ATP13A2;CLCN7;CLN3;CLN5;CLN6;CLN8;CTNS;CTSA;CTSD;CTSF;CTSK;DNAJC5;FUCA1;GAA;GALC;GALNS;GBA;GLA;GLB1;GM2A;GNE;GNPTAB;GNPTG;GNS;GUSB;HEXA;HEXB;HGSNAT;HYAL1;IDS;IDUA;LAMP2;LIPA;MAN2B1;MANBA;MCOLN1;MFSD8;NAGA;NAGLU;NEU1;NPC1;NPC2;PPT1;PSAP;SGSH;SLC17A5;SMPD1;SUMF1;TPP1;VPS16;VPS33A,56,2025-11-20
96,Malformations of cortical development,7.17,ACTB;ACTG1;ADGRG1;AKT3;APC2;ARF1;ARFGEF2;ARX;ASPM;ATP1A2;ATP1A3;B3GALNT2;B4GAT1;BAIAP2;CASK;CASP2;CCND2;CDH2;CDK13;CDK5;CEP85L;COL3A1;COL4A1;COL4A2;CRADD;CSNK2A1;CTNNA2;DAG1;DCHS1;DCX;DEPDC5;DLGAP4;DPYSL5;DYNC1H1;EML1;EMX2;ENO1;EOMES;ERMARD;FAT4;FIG4;FKRP;FKTN;FLNA;GMPPB;GPSM2;GRIN1;GRIN2B;H3F3A;HECTD4;ISPD;KATNB1;KIF1BP;KIF26A;KIF2A;KIF5C;LAMA2;LAMB1;LAMC3;LARGE1;MACF1;MAP1B;MAPK8IP3;MCF2;MN1;MTOR;NDE1;NEDD4L;NFIA;NPRL2;NPRL3;NSRP1;OCLN;OSGEP;PAFAH1B1;PEX1;PEX10;PEX11A;PEX11B;PEX12;PEX13;PEX14;PEX16;PEX19;PEX2;PEX26;PEX3;PEX5;PEX6;PEX7;PI4KA;PIDD1;PIK3CA;PIK3R2;POMGNT1;POMGNT2;POMK;POMT1;POMT2;PPP1R12A,100,2025-11-20
1076,Malignant hyperthermia,1.3,CACNA1S;RYR1;STAC3,3,2025-11-20
133,Melanoma pertinent cancer susceptibility,1.3,BAP1;CDK4;CDKN2A,3,2025-11-20
83,Membranoproliferative glomerulonephritis including C3 glomerulopathy,3.7,C3;CD46;CFB;CFH;CFHR1;CFHR2;CFHR5;CFI;DGKE,9,2025-11-20
1356,"Mitochondrial Complex V deficiency, TMEM70 type",1.1,TMEM70,1,2025-11-20
112,Mitochondrial disorders,9.36,AARS2;ABAT;ABCB6;ABCB7;ACAD9;ACADM;ACADS;ACADSB;ACADVL;ACAT1;ACAT2;ACO2;ACSL4;AFG3L2;AGK;AIFM1;AK2;ALAS2;ALDH18A1;ALDH1B1;ANO10;APOO;APOPT1;APTX;ATAD3A;ATAD3B;ATP5A1;ATP5B;ATP5C1;ATP5D;ATP5E;ATP5F1;ATP5G1;ATP5G2;ATP5G3;ATP5H;ATP5I;ATP5J;ATP5J2;ATP5L;ATP5L2;ATP5O;ATPAF1;ATPAF2;BCS1L;BDH1;BOLA1;BOLA2;BOLA3;BTD;C12orf65;C19orf12;C19orf70;C1QBP;C2orf69;CA5A;CARS2;CEP89;CHCHD10;CHKB;CISD2;CLPB;CLPP;CLPX;CMPK2;COA1;COA3;COA4;COA5;COA6;COA7;COASY;COQ2;COQ4;COQ5;COQ6;COQ7;COQ8A;COQ8B;COQ9;COX10;COX11;COX14;COX15;COX16;COX17;COX18;COX19;COX20;COX4I1;COX4I2;COX5A;COX5B;COX6A1;COX6A2;COX6B1;COX6B2;COX6C;COX7A1;COX7A2,100,2025-11-20
534,Mitochondrial disorder with complex I deficiency,3.15,ACAD9;ECSIT;FOXRED1;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFAF1;NDUFAF2;NDUFAF3;NDUFAF4;NDUFAF5;NDUFAF6;NDUFAF7;NDUFAF8;NDUFB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS1;NDUFS2;NDUFS3;NDUFS4;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;NDUFV3;NUBPL;TIMMDC1;TMEM126B,51,2025-11-20
535,Mitochondrial disorder with complex II deficiency,2.1,SDHA;SDHAF1;SDHAF2;SDHAF3;SDHAF4;SDHB;SDHC;SDHD,8,2025-11-20
536,Mitochondrial disorder with complex III deficiency,2.5,BCS1L;CYC1;LYRM7;TTC19;UQCC1;UQCC2;UQCC3;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ,15,2025-11-20
537,Mitochondrial disorder with complex IV deficiency,4.9,APOPT1;CEP89;COA1;COA3;COA4;COA5;COA6;COA7;COX10;COX11;COX14;COX15;COX16;COX17;COX18;COX19;COX20;COX4I1;COX4I2;COX5A;COX5B;COX6A1;COX6A2;COX6B1;COX6B2;COX6C;COX7A1;COX7B;COX7C;COX8A;FASTKD2;LRPPRC;NDUFA4;OXA1L;PET100;PET117;SCO1;SCO2;SQOR;SURF1;TACO1,41,2025-11-20
538,Mitochondrial disorder with complex V deficiency,3.1,ATP5A1;ATP5B;ATP5C1;ATP5D;ATP5E;ATP5F1;ATP5G1;ATP5G2;ATP5G3;ATP5H;ATP5I;ATP5J;ATP5J2;ATP5L;ATP5L2;ATP5O;ATPAF1;ATPAF2;TMEM70,19,2025-11-20
533,Mitochondrial DNA maintenance disorder,3.6,ABAT;AFG3L2;AGK;DGUOK;DNA2;DNM2;FBXL4;ISCA2;LIG3;MFN2;MGME1;MPV17;OPA1;POLG;POLG2;RNASEH1;RRM2B;SAMHD1;SLC25A4;SPG7;SSBP1;SUCLA2;SUCLG1;TFAM;TK2;TOP3A;TWNK;TYMP,28,2025-11-20
532,"Mitochondrial liver disease, including transient infantile liver failure",1.12,ACAD9;BCS1L;DGUOK;MPV17;POLG;POLG2;RRM2B;SCO1;TFAM;TRMU;TWNK,11,2025-11-20
1357,Mitochondrial neurogastrointestinal encephalopathy,1.1,TYMP,1,2025-11-20
1358,Monitoring for G(M)CSF escape mutations,1.1,CSF3R,1,2025-11-20
472,Monogenic diabetes,3.5,ABCC8;AGPAT2;AGPS;AKT2;ALMS1;APPL1;BLK;BLM;BSCL2;CAV1;CAVIN1;CEL;CIDEC;CISD2;DCAF17;DMXL2;DNAJC3;DUT;DYRK1B;EIF2AK3;ENPP1;FGFR3;FICD;FOXC2;FOXP3;GATA4;GATA6;GCK;GLIS3;HAMP;HFE;HFE2;HNF1A;HNF1B;HNF4A;IER3IP1;IL2RA;INS;INSR;KCNJ11;KLF11;LIPC;LMNA;LRBA;MNX1;MT-TL1;NEUROD1;NEUROG3;NKX2-2;NSMCE2;PAX4;PAX6;PCBD1;PCNT;PCYT1A;PDX1;PIK3R1;PLIN1;POC1A;POC5;POLD1;PPARG;PPP1R15B;PPP1R3A;PSMB8;PTF1A;RFX6;SLC19A2;SLC29A3;SLC2A2;SLC40A1;SMPD4;STAT1;STAT3;TFR2;TRMT10A;WFS1;WRN;ZBTB20;ZFP57;ZMPSTE24,81,2025-11-20
126,Monogenic hearing loss,5.47,ABCC1;ABHD12;ABHD5;ABR;ACAN;ACOX1;ACTB;ACTG1;ADCY1;ADGRV1;AIFM1;ALDH1A2;ALMS1;AP1B1;AP1S1;AP3D1;APAF1;APOPT1;AQP4;ARSB;ARSG;ATF2;ATOH1;ATP11A;ATP1A2;ATP2B2;ATP6V0A4;ATP6V1B1;ATP6V1B2;ATP8B1;AXIN1;BARHL1;BBS1;BBS4;BCAP31;BCR;BCS1L;BDNF;BDP1;BLOC1S5;BLOC1S6;BMP4;BSN;BSND;BTD;CABP2;CACNA1D;CACNB2;CACNG2;CASP3;CATSPER2;CCDC50;CD151;CD164;CDC14A;CDH23;CDKN1B;CDKN2D;CEACAM16;CELSR1;CEP250;CEP78;CHD7;CHRNA9;CIB2;CISD2;CKB;CLDN11;CLDN14;CLDN9;CLIC5;CLNS1A;CLPP;CLRN1;CLRN2;CNRIP1;COCH;COG4;COL11A1;COL11A2;COL2A1;COL4A3;COL4A4;COL4A5;COL4A6;COL9A1;COL9A2;COL9A3;CPLX1;CRLS1;CRYM;DACT1;DAP3;DDB2;DDR1;DFNA5;DFNB59;DHRSX;DIABLO;DIAPH1,100,2025-11-20
18,Monogenic nephrogenic diabetes insipidus,1.11,AQP2;AVP;AVPR2;SLC12A1;WFS1,5,2025-11-20
1471,Monogenic short stature,1.24,A2ML1;ACAN;ANAPC1;ANKRD11;ATRIP;ATRX;BLM;BRAF;BRCA2;BRIP1;BTK;CBL;CCDC186;CCDC8;CDC6;CDKN1C;CDT1;CENPJ;CEP57;CHD7;COG4;COL1A1;CREBBP;CRIPT;CUL7;DHCR7;DNA2;DOK7;EP300;EPHX1;ERCC4;ERCC6;ERCC8;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;FBXO22;FGD1;FGF8;FGFR1;FGFR3;FOXP4;GAP43;GGPS1;GH1;GHR;GHRHR;GHSR;GINS2;GINS3;GLI2;GLI3;GPR161;H19;HDAC8;HESX1;HMGA2;HRAS;IFT172;IGF1;IGF1R;IGF2;IGFALS;IGFBP1;IGFBP3;INSR;INTS1;INTS8;KDM3B;KDM6A;KHDC3L;KMT2D;KRAS;LHX3;LHX4;LIG1;LIG4;LRRC8C;LZTR1;MAP2K1;MAP2K2;MAPK1;MCM5;MRAS;MSTO1;MTX2;NBAS;NBN;NF1;NHLRC2;NIPBL;NLRP2;NLRP5,100,2025-11-20
564,Mosaic skin disorders - deep sequencing,3.1,ACTB;AKT1;AKT2;AKT3;ARAF;ATP2A2;BRAF;CARD14;COX7B;EGFR;EPHB4;FGFR1;FGFR2;FGFR3;GJA1;GJA4;GNA11;GNA14;GNAQ;GNAS;GNB2;HCCS;HRAS;IDH1;IDH2;IKBKG;JAK2;KITLG;KRAS;KRT1;KRT10;MAP2K1;MAP3K3;MTOR;MVD;MVK;NDUFB11;NEK9;NF1;NF2;NOD2;NRAS;PIK3CA;PIK3R1;PMVK;PORCN;PTCH1;PTEN;PTPN11;RASA1;RHOA;SMO;SPRED1;TEK;TERT;TP63;TSC1;TSC2;TYR;TYRP1,60,2025-11-20
1359,Mucolipidosis II and III Alpha or Beta,1.1,GNPTAB,1,2025-11-20
75,"Mucopolysaccharideosis, Gaucher, Fabry",1.4,ARSB;GALNS;GBA;GLA;GLB1;GNPTAB;GNPTG;GNS;GUSB;HGSNAT;HYAL1;IDS;IDUA;MCOLN1;NAGLU;NEU1;PSAP;SGSH,18,2025-11-20
1360,Mucopolysaccharidosis type IH or S,1.1,IDUA,1,2025-11-20
1361,Mucopolysaccharidosis type II,1.1,IDS,1,2025-11-20
1362,Mucopolysaccharidosis type IIIA,1.1,SGSH,1,2025-11-20
1363,Mucopolysaccharidosis type IIIB,1.1,NAGLU,1,2025-11-20
1364,Mucopolysaccharidosis type IVA,1.1,GALNS,1,2025-11-20
1365,Mucopolysaccharidosis type VI,1.1,ARSB,1,2025-11-20
1109,Multi locus imprinting disorders,1.14,GRB10;KHDC3L;NLRP2;NLRP5;NLRP7;OOEP;PADI6;PLAGL1;ZFP57,9,2025-11-20
87,Multi-organ autoimmune diabetes,1.11,ABCC8;AIRE;AKT2;AQP2;AVP;AVPR2;BLK;CEL;EIF2AK3;ENPP1;FOXP3;GATA4;GATA6;GCK;GLIS3;HNF1A;HNF1B;HNF4A;IER3IP1;IL2RA;INS;INSR;KCNJ11;KLF11;LIPC;LMNA;LRBA;MNX1;MT-TL1;NEUROD1;NEUROG3;NKX2-2;PAX4;PDX1;PPARG;PTF1A;RFX6;SLC19A2;SLC2A2;STAT3;WFS1;ZFP57,42,2025-11-20
1366,Multiple endocrine neoplasia type 2,1.1,RET,1,2025-11-20
36,Multiple endocrine tumours,1.14,AIP;CDC73;CDKN1B;MAX;MEN1;NTRK1;PRKAR1A;PTEN;RET;SDHAF2;SDHB;SDHC;SDHD;TMEM127;TP53;VHL,16,2025-11-20
211,Multiple Epiphyseal Dysplasia,1.6,CHST3;COL11A2;COL2A1;COL9A1;COL9A2;COL9A3;COMP;EIF2AK3;MATN3;SLC26A2;TRAPPC2,11,2025-11-20
1367,Multiple exostoses,1.1,EXT1;EXT2,2,2025-11-20
19,Multiple lipomas,1.1,EGFR;HMGA2;MDM2;MT-TK,4,2025-11-20
558,Multiple monogenic benign skin tumours,2.4,ACTRT1;APC;BRAF;CDK4;CDKN2A;CIB1;CTNNB1;CYLD;FGF23;FGFR2;FGFR3;FLCN;GALNT3;GLA;HRAS;IRF4;JAK2;KRAS;KRT17;LEF1;LEMD3;MC1R;MLH1;MSH2;MSH6;NF1;NOTCH3;NRAS;PDGFRB;PIK3CA;PMS2;PORCN;PRDM10;PRKAR1A;PTCH1;PTCH2;PTEN;SAMD9;SASH1;STK11;SUFU;TMC6;TMC8;TSC1;TSC2;VDR,46,2025-11-20
1368,NARP syndrome or maternally inherited Leigh syndrome,2.1,MT-ATP6;MT-ND6,2,2025-11-20
385,Neonatal cholestasis,1.27,ABCB11;ABCB4;ABCC2;ABCD3;ABCG5;ABCG8;ADK;AKR1D1;ALDOB;AMACR;ARG1;ATP7B;ATP8B1;BAAT;BCS1L;CC2D2A;CFTR;CLDN1;COG7;CYP27A1;CYP7A1;CYP7B1;DCDC2;DGUOK;DHCR7;EHHADH;EPHX1;FAH;GALE;GALK1;GALM;GALT;GBA;GBE1;GNAS;GPBAR1;HADHA;HAMP;HFE;HFE2;HNF1B;HSD17B4;HSD3B7;IARS;INVS;JAG1;LIPA;MKS1;MPI;MPV17;MVK;MYO5B;NOTCH2;NPC1;NPC2;NPHP1;NPHP3;NPHP4;NR1H4;PEX1;PEX10;PEX11B;PEX12;PEX13;PEX14;PEX16;PEX19;PEX2;PEX26;PEX3;PEX5;PEX6;PEX7;PKHD1;POLG;SCP2;SERPINA1;SLC10A1;SLC10A2;SLC25A13;SLC27A5;SLC30A10;SLC40A1;SMPD1;TALDO1;TFR2;TJP2;TMEM216;TRMU;UGT1A1;UTP4;VIPAS39;VPS33B;WDR83OS,94,2025-11-20
293,Neonatal diabetes,5.9,ABCC8;AGPAT2;BSCL2;CISD2;CNOT1;COQ2;COQ9;EIF2AK3;EIF2B1;EIF2S3;FICD;FOXP3;GATA4;GATA6;GCK;GLIS3;HNF1B;IER3IP1;IL2RA;INS;INSR;KCNJ11;LPL;LRBA;MNX1;NEUROD1;NEUROG3;NKX2-2;ONECUT1;PDIA6;PDX1;PTF1A;RFX6;SLC19A2;SLC2A2;STAT3;TARS2;TMEM167A;WFS1;YIPF5;ZFP57;ZNF808,42,2025-11-20
1369,Neonatal diabetes - small panel,1.3,ABCC8;KCNJ11,2,2025-11-20
149,Nephrocalcinosis or nephrolithiasis,5.2,ADCY10;AGK;AGXT;AP2S1;APRT;ATP6V0A4;ATP6V1B1;BSND;CA2;CASR;CLCN5;CLCNKA;CLCNKB;CLDN16;CLDN19;CYP24A1;FAM20A;FGF23;GNA11;GRHPR;HNF4A;HOGA1;HPRT1;KCNJ1;MOCOS;OCRL;PHEX;RRAGD;SLC12A1;SLC22A12;SLC26A1;SLC26A6;SLC2A9;SLC34A1;SLC34A3;SLC36A2;SLC3A1;SLC4A1;SLC6A19;SLC6A20;SLC7A9;SLC9A3;SLC9A3R1;STRADA;TRPM6;VDR;VIPAS39;VPS33B;WDR72;XDH;ZNF365,51,2025-11-20
183,Neuroendocrine cancer pertinent cancer susceptibility,1.5,CDKN1B;FH;MAX;MEN1;RET;SDHA;SDHAF2;SDHB;SDHC;SDHD;TMEM127;VHL,12,2025-11-20
255,Neurofibromatosis Type 1,1.32,BRAF;BRCA2;BRIP1;ERCC4;FANCA;FANCB;FANCC;FANCD2;FANCE;FANCF;FANCG;FANCI;FANCL;FANCM;GNAS;KITLG;MAP2K1;MLH1;MSH2;MSH6;NF1;PALB2;PMS2;POLA1;PTPN11;RAD51C;RAF1;SLX4;SPRED1;UBE2T,30,2025-11-20
1370,Neurofibromatosis type 1 (GMS),1.1,NF1;SPRED1,2,2025-11-20
724,Neurological ciliopathies,6.11,AHI1;ARL13B;ARL3;ARMC9;B9D1;B9D2;C2CD3;C5orf42;CBY1;CC2D2A;CCDC28B;CENPF;CEP104;CEP290;CEP41;CRB2;CSPP1;DDX59;DHCR7;EVC;EVC2;EXOC3L2;EXOC8;FAM149B1;GLI3;HYLS1;ICK;IFT74;INPP5E;KIAA0556;KIAA0586;KIAA0753;KIF14;KIF7;LAMA1;LRRC45;MKS1;NPHP1;NPHP3;OFD1;PDE6D;PIBF1;PMM2;POC1B;RABL2A;RPGRIP1L;SCLT1;SUFU;TAPT1;TBC1D32;TCTN1;TCTN2;TCTN3;TMEM107;TMEM138;TMEM216;TMEM218;TMEM231;TMEM237;TMEM67;TOGARAM1;TXNDC15;VPS13B;WDR63;ZNF423;ZSWIM6,66,2025-11-20
736,Neurological segmental overgrowth,3.1,AKT1;AKT2;AKT3;CCND2;HRAS;KRAS;MAX;MTOR;NRAS;PIK3CA;PIK3R2;PTEN;TBC1D7,13,2025-11-20
526,Neuronal ceroid lipofuscinosis,3.1,ATP13A2;CLCN6;CLN3;CLN5;CLN6;CLN8;CTSD;CTSF;DNAJC5;GRN;KCTD7;MFSD8;PPT1;TPP1,14,2025-11-20
1371,Neuronal ceroid lipofuscinosis type 2,1.1,TPP1,1,2025-11-20
219,Neurotransmitter disorders,1.1,ABAT;ALDH5A1;ALDH7A1;DBH;DDC;DHFR;DNAJC12;FOLR1;GCH1;MAOA;PITX3;PNPO;PTS;QDPR;SLC18A2;SLC6A3;SPR;TH,18,2025-11-20
1372,Neutropaenia consistent with ELANE mutations,1.1,ELANE,1,2025-11-20
1373,Nevoid Basal Cell Carcinoma Syndrome or Gorlin syndrome,1.1,PTCH1;SUFU,2,2025-11-20
1570,NICE approved PARP inhibitor treatment,1.1,BRCA1;BRCA2,2,2025-11-20
1375,Niemann-Pick disease type A or B,1.1,SMPD1,1,2025-11-20
1374,Niemann Pick disease type C,1.1,NPC1;NPC2,2,2025-11-20
1376,Nijmegen breakage syndrome,1.1,NBN,1,2025-11-20
513,Non-acute porphyrias,1.29,ALAD;ALAS2;CPOX;FECH;GATA1;HMBS;PPOX;UROD;UROS,9,2025-11-20
296,Non-CF bronchiectasis,1.31,CCDC39;CCDC40;CFTR;DAW1;DNAAF1;DNAAF2;DNAH11;DNAH5;DNAI1;DNAI2;DNAL1;NME8;PIK3CD;RSPH4A;RSPH9;SCNN1A;SCNN1B;SCNN1G,18,2025-11-20
253,Non-syndromic familial congenital anorectal malformations,1.13,AMOTL1;CASK;CDH18;CDX1;CDX2;CTNND2;DESI2;DKK1;DKK4;EAF1;EBF2;ECSIT;EDNRB;FAM110B;FAM58A;FANCB;FNBP1;FOXF1;GLI3;HHIP;HOXD13;INTU;JAK2;LCA5;LINC01081;LINC01082;MED12;MID1;MNX1;MPRIP;MYCN;MYH14;NLGN1;PROK1;PTEN;RCSD1;RECQL4;RFX6;SALL1;SGCD;SIL1;SOX4;SOX6;STIM1;T;TBC1D4;TLR1;TNNI3K;TP63;TTC7A;TTLL9;WDPCP;ZIC3,53,2025-11-20
189,Non-syndromic hypotrichosis,1.14,APCDD1;C3orf52;CDSN;DSC3;DSG4;HR;KRT71;KRT74;LIPH;LPAR6;LSS;RPL21;SNRPE,13,2025-11-20
128,Ocular and oculo-cutaneous albinism,1.23,GNAI3;GPR143;HPS1;HPS3;HPS4;HPS5;LRMDA;LYST;MITF;OCA2;OCA5;SLC24A5;SLC45A2;TYR;TYRP1,15,2025-11-20
294,Ocular coloboma,1.5,ABCB6;ACTB;ACTG1;AHI1;ALDH1A3;ARL13B;B3GALT1;B3GLCT;BMP4;BMP7;C12orf57;C16orf62;C5orf42;CC2D2A;CEP290;CEP41;CHD7;CLDN19;FOXE3;FZD5;GDF3;GDF6;HCCS;HMGB3;HMX1;IGBP1;INPP5E;KIF7;LRP2;MAB21L2;MAF;MIR204;NAA10;NPHP1;OFD1;OTX2;PAX2;PAX6;PIGL;PORCN;PUF60;RARB;RBP4;RPGRIP1L;SALL2;SALL4;SHH;SIX3;SIX6;SMO;SOX2;SPINT2;STRA6;TCTN1;TCTN2;TCTN3;TENM3;TFAP2A;TMEM138;TMEM216;TMEM231;TMEM237;TMEM67;VSX2;YAP1,65,2025-11-20
722,Ophthalmological ciliopathies,5.9,AHI1;AIPL1;ALMS1;ARL13B;ARL3;ARL6;ARMC9;B9D1;B9D2;BBIP1;BBS1;BBS10;BBS12;BBS2;BBS4;BBS5;BBS7;BBS9;C21orf2;C2orf71;C5orf42;C8orf37;CC2D2A;CCDC28B;CENPF;CEP104;CEP164;CEP290;CEP41;CRB1;CRX;CSPP1;DDX59;EXOC8;FAM149B1;GLI3;GUCY2D;HYLS1;IFT172;IFT27;IFT74;IMPDH1;INPP5E;IQCB1;KCNJ13;KIAA0556;KIAA0586;KIF3B;KIF7;LAMA1;LCA5;LRAT;LRRC45;LZTFL1;MKKS;MKS1;NPHP1;NPHP3;NPHP4;OFD1;PDE6D;PIBF1;PMM2;POC1B;POC5;RD3;RDH12;RPE65;RPGR;RPGRIP1;RPGRIP1L;SCLT1;SDCCAG8;SPATA7;SUFU;TBC1D32;TCTN1;TCTN2;TCTN3;TMEM107;TMEM138;TMEM216;TMEM218;TMEM231;TMEM237;TMEM67;TOPORS;TRAF3IP1;TRIM32;TTC8;TULP1;VPS13B;WDPCP;WDR19;ZNF423,95,2025-11-20
186,Optic neuropathy,5.26,ACO2;AFG3L2;ALG3;ALPK1;AP3B2;ATAD3A;ATG7;AUH;BLOC1S1;BORCS8;BTD;C12orf65;C19orf12;CISD2;DNAJC19;DNAJC30;DNM1L;EPRS;FDXR;FXN;GP1BA;HIKESHI;HK1;HSD17B10;INTS8;ISCA2;KIF7;LETM1;LHX2;LRRC8C;LYST;MAG;MCAT;MECR;MFF;MFN2;MIEF1;MT-ATP6;MT-ND1;MT-ND2;MT-ND3;MT-ND4;MT-ND4L;MT-ND5;MT-ND6;MTPAP;MT-TK;MT-TL1;MT-TS2;NBAS;NDUFA12;NDUFS1;NDUFS2;NDUFS3;NEFH;NR2F1;OPA1;OPA2;OPA3;OPA4;OPA5;OPA6;OPA8;PDSS1;PDXK;POLG;PPIB;RAB3GAP1;RTN4IP1;SDHA;SLC25A46;SLC44A1;SLC52A2;SNF8;SPG7;SSBP1;TBC1D20;TFG;TIMM8A;TMEM126A;TSFM;UCHL1;WFS1;YME1L1;ZNHIT3;ZPR1,86,2025-11-20
196,Osteogenesis imperfecta,5.1,ACAN;ACP5;ALPL;ANKH;ANO5;ATP6V0A2;ATRX;B3GALT6;B3GAT3;B4GALT7;BLM;BMP1;BMPR1B;BTK;CANT1;CASR;CDKN1C;CHST14;CHST3;CLCN5;COL10A1;COL11A1;COL11A2;COL12A1;COL1A1;COL1A2;COL2A1;COL5A1;COL9A1;COL9A2;COL9A3;COMP;COPB2;CREB3L1;CREBBP;CRTAP;CTSK;CUL7;CYP26B1;DDR2;DHCR24;DHCR7;DMP1;DSPP;DYM;DYNC2H1;EIF2AK3;ENPP1;EP300;ERCC6;ERCC8;ESR1;EVC;EVC2;EXT1;EXT2;FAM20C;FAM46A;FBN1;FGD1;FGF23;FGFR1;FGFR2;FGFR3;FKBP10;FLNA;FLNB;GDF5;GH1;GHR;GHRHR;GHSR;GLI2;GLI3;GNAS;GNPTAB;GORAB;GPC6;GSC;HESX1;HSPG2;ICK;IFITM5;IFT122;IFT140;IFT80;IGF1;IGF1R;IHH;INSR;KDELR2;KDM6A;KIF22;KIF5B;KMT2D;KRAS;LHX3;LIFR;LMNA;LRP4,100,2025-11-20
943,Osteopetrosis,1.35,AMER1;ANKH;CA2;CLCN7;CTSK;FAM20C;FERMT3;LEMD3;LRP5;OSTM1;PLEKHM1;PTH1R;RASGRP2;SNX10;SOST;TCIRG1;TGFB1;TNFRSF11A;TNFSF11;TYROBP,20,2025-11-20
